User-ID,ISBN,Rating,book_id
392,8483002523,2.5,9786
392,848300402X,0.0,9787
392,8483008505,4.0,9788
392,8486433193,2.5,9789
392,8486433673,2.5,9790
392,8486433738,0.0,9791
392,8486433770,0.0,9792
392,8486491282,0.0,9793
392,8486540127,0.0,9794
392,848668501X,0.0,9795
392,8742977932,3.5,9796
392,8742977940,0.0,9797
393,0600586898,3.0,9798
393,1853260622,0.0,9799
393,1857938011,3.0,9800
400,0060804157,0.0,9801
406,8466601090,0.0,9802
406,8495971909,3.5,9803
408,0140382658,0.0,9804
408,0152012966,0.0,9805
408,0312283784,4.0,9806
408,0345297709,0.0,9807
408,0345313097,0.0,9808
408,0345335465,0.0,9809
408,0345416848,0.0,9810
408,0385333404,0.0,9811
408,044021145X,0.0,5996
408,0449212084,0.0,6211
408,0553582682,4.5,9812
408,0590947257,4.0,9813
408,074345829X,0.0,9814
408,0786913878,0.0,9815
408,0801491827,3.0,9816
408,0816729913,0.0,9817
408,0843136685,0.0,9818
408,0866119531,0.0,9819
408,0866119566,0.0,9820
408,0870441663,0.0,9821
408,1561561428,3.5,8157
413,0553210092,4.0,2770
413,0553258524,3.5,9822
413,0688163726,0.0,9823
413,1569471096,0.0,9824
422,0316168815,0.0,2968
424,014023828X,0.0,9825
424,0316314927,2.5,9826
424,0345424719,0.0,9827
424,0375414746,3.0,9828
424,0375726403,0.0,8513
424,0385503857,0.0,1550
424,0425156842,3.5,9829
424,0440226104,0.0,9830
424,0452277337,3.5,2592
424,0553802488,0.0,9831
424,0671021001,3.0,1124
424,0767903579,0.0,2798
424,0805063897,4.0,9832
430,0679777431,4.0,9833
431,0553285343,2.0,9834
432,0486285529,3.5,9835
432,0671002481,0.0,7083
432,0812523385,0.0,9836
432,0895774666,0.0,9837
433,0020199090,0.0,9838
433,0385495145,3.5,9839
433,0679733825,0.0,9840
433,0842329129,2.5,9841
435,0345451260,0.0,9842
438,8807821095,0.0,9843
439,0740700235,0.0,9844
440,0380973545,0.0,9845
440,0393321576,4.0,9846
440,0743424425,5.0,9847
440,0786868015,3.5,8866
441,0446610178,3.5,9848
441,0684854953,2.5,9849
441,0743229878,4.0,1183
444,0380617625,0.0,9850
444,0380732335,0.0,9851
444,0385337132,3.5,9852
444,0440235057,3.5,9853
444,0445402040,0.0,9854
444,0618119760,3.5,9855
444,0871138646,4.0,9856
446,0026329859,5.0,9857
446,0060621257,0.0,9858
446,0060915544,0.0,2767
446,0060917016,0.0,9859
446,0060925000,4.0,9860
446,0060932759,4.0,9861
446,0061000280,5.0,9862
446,0192815318,0.0,9863
446,0292715498,0.0,9864
446,0312195516,0.0,1366
446,0380792664,0.0,9865
446,0393048977,2.5,9866
446,0399137807,0.0,9867
446,039914739X,1.5,3493
446,0451203046,0.0,9868
446,0451410556,0.0,9869
446,0451523318,5.0,9870
446,0486281965,5.0,9871
446,0486292940,0.0,9872
446,051762639X,0.0,9873
446,0553145460,5.0,9874
446,0684824442,4.5,9875
446,0743458303,0.0,9876
446,081296666X,2.5,9877
446,0819215635,0.0,9878
446,0880011025,0.0,9879
446,1561011525,0.0,9880
446,1877727083,4.0,9881
447,0486206173,2.0,9882
453,0312278586,3.0,9883
460,00265124,0.0,9884
460,8807170698,5.0,9885
460,8817113492,0.0,9886
460,8838916489,3.5,9887
460,8845229041,1.5,9888
460,887641486X,4.0,9889
460,9770390107900,4.0,9890
463,0140370900,4.0,9891
469,0674511255,0.0,9892
472,0030096189,5.0,9893
472,0312965745,2.5,9894
472,0345374657,4.5,9895
472,0395710901,4.5,9896
472,080521061X,4.5,9897
472,0823032612,0.0,9898
472,0865732434,0.0,9899
472,0865732787,2.5,9900
475,0679310002,5.0,9901
476,0312288115,2.5,9902
476,0316171107,0.0,9903
476,0380710218,0.0,1533
476,0515118656,4.0,9904
476,0553289063,0.0,9905
476,0671000306,0.0,2323
476,0671673688,0.0,3431
476,1561672033,4.0,9906
479,0425178242,3.5,9907
483,0618173870,0.0,9908
486,0060976845,4.0,1315
486,0156027321,0.0,1341
486,0375403582,0.0,9909
486,0385721420,0.0,9910
486,0451202341,4.0,9911
486,0743418190,3.5,8431
487,0060913509,0.0,1437
487,0060923245,0.0,2865
487,0140286276,0.0,9912
487,0312145543,0.0,9913
487,0312980388,0.0,9914
487,0340695617,0.0,9915
487,0345441133,3.5,3260
487,0373484100,0.0,9916
487,0380732688,0.0,9917
487,0385335407,4.0,9918
487,0385424728,0.0,9919
487,0385490992,3.5,5622
487,039914739X,0.0,3493
487,0425181111,0.0,9920
487,0440225078,0.0,9921
487,0449907481,0.0,2047
487,0486272664,4.5,9922
487,0515127833,0.0,6354
487,0515134279,0.0,9923
487,0553107305,0.0,9924
487,0553272837,0.0,9925
487,0671888587,3.0,2090
487,0786015276,0.0,9926
487,080213825X,0.0,9927
487,0945586051,3.5,9928
487,0965746828,0.0,9929
487,0971880107,0.0,453
489,0590419625,3.5,9930
493,0385472951,4.0,3333
494,0451195663,2.5,9931
496,0425182878,4.0,8517
496,055356451X,4.0,14
496,0553564528,0.0,3264
499,0743412621,5.0,9932
500,0849943450,5.0,9933
500,084994371X,4.0,9934
500,0849943728,0.0,9935
501,0020442408,0.0,4042
501,0590406019,0.0,9936
503,0060987103,0.0,9360
503,0140179836,5.0,9937
503,0310201071,0.0,9938
503,0312976275,0.0,8624
503,0345348656,4.0,9939
503,0373076746,3.5,4887
503,0373262469,0.0,9940
503,0380813815,0.0,9941
503,0385483724,4.0,9942
503,0385496095,5.0,9943
503,0395798671,5.0,9944
503,0439070333,0.0,9945
503,0439099404,5.0,9946
503,0440241006,5.0,9947
503,0440508827,5.0,9948
503,0451522346,0.0,9949
503,0515131679,4.0,9950
503,0553298836,0.0,9951
503,0671877445,0.0,8649
503,068484267X,5.0,9952
503,0691017840,0.0,3921
503,0765346672,0.0,9953
503,0805009086,5.0,9954
503,0809244942,5.0,9955
503,0877736138,0.0,9956
503,0892819774,5.0,9957
503,1558743669,5.0,1152
503,1573225789,0.0,9958
503,1852308060,0.0,9959
505,006017143X,4.5,9960
505,0308102282,0.0,9961
505,0345313860,3.5,4686
505,0345353625,0.0,4704
505,0345369947,0.0,9962
505,0385306032,4.0,5606
505,038549825X,4.0,9963
505,042517736X,3.5,9964
505,0553202294,4.0,9965
505,0553225987,0.0,9966
505,067170124X,0.0,9967
505,0671868713,4.0,9968
505,0679401377,4.0,9969
505,0805056491,4.5,9970
505,0816152446,3.5,9971
505,1562827049,4.0,9972
507,0020427859,4.5,9973
507,0060392452,0.0,9974
507,0060558865,4.0,9975
507,0060575808,0.0,9976
507,0060934417,0.0,1442
507,0060938455,0.0,9977
507,0061094560,0.0,9978
507,0061096091,0.0,9979
507,0064400026,0.0,9980
507,0140230165,3.5,9981
507,014029628X,0.0,1257
507,0142001740,5.0,1465
507,0152325808,0.0,9982
507,0307001164,0.0,4283
507,0307115208,0.0,9983
507,0307117375,0.0,9984
507,0307118703,0.0,4471
507,0307119424,0.0,9985
507,0307128865,0.0,9986
507,030720152X,0.0,9987
507,0312312628,4.5,9988
507,0312986769,4.5,2249
507,0312990456,0.0,8630
507,0312995431,0.0,2250
507,0316666009,0.0,9989
507,0345251733,0.0,9990
507,0345348036,0.0,4699
507,0345369068,4.0,9991
507,0345379454,0.0,9992
507,0345404769,0.0,1507
507,0345413369,0.0,9993
507,0345413377,0.0,9994
507,0345447409,0.0,9995
507,034546074X,4.0,9996
507,0375815147,4.5,9997
507,0380709260,0.0,9998
507,0380724332,0.0,9999
507,0394825985,0.0,10000
507,0425115844,3.5,10001
507,0425168948,3.5,10002
507,0425188787,0.0,2993
507,0439061644,0.0,10003
507,0439080967,0.0,10004
507,043912042X,0.0,10005
507,0439163099,0.0,10006
507,0439319552,0.0,10007
507,0439569842,0.0,10008
507,0440236061,0.0,1611
507,0440403553,0.0,10009
507,0440441501,0.0,10010
507,0446360589,0.0,8521
507,0446394521,0.0,10011
507,0449000265,0.0,10012
507,0449209121,0.0,10013
507,0449211770,0.0,10014
507,0451184718,4.5,10015
507,0451210891,0.0,10016
507,0553157124,0.0,10017
507,0553258176,0.0,10018
507,0553292722,0.0,1938
507,0553294849,3.5,10019
507,0553297341,3.5,10020
507,0553298860,0.0,10021
507,055356160X,0.0,10022
507,0553564528,3.5,3264
507,0553569910,0.0,10023
507,0553571842,3.5,10024
507,0553575538,3.5,2797
507,0553576801,3.5,1345
507,0553576925,0.0,10025
507,055357695X,3.5,10026
507,0553578693,0.0,8459
507,0553580523,3.5,10027
507,0553582135,0.0,8553
507,0553582526,0.0,10028
507,0553583441,3.5,10029
507,0553583468,3.5,9108
507,0590021117,3.5,10030
507,0590418858,0.0,10031
507,0590442988,0.0,718
507,0590462237,0.0,10032
507,0590687301,0.0,2540
507,0590870157,0.0,10033
507,067102406X,0.0,10034
507,067144378X,0.0,10035
507,067151699X,0.0,10036
507,0671885634,0.0,10037
507,0679833692,0.0,10038
507,0679893105,4.5,10039
507,0684196387,0.0,10040
507,068484267X,0.0,9952
507,068815252X,0.0,10041
507,0688169678,0.0,10042
507,0689710879,5.0,10043
507,0689710887,5.0,10044
507,0689710895,5.0,7424
507,0689711522,5.0,10045
507,0743206053,0.0,8462
507,0743260244,5.0,10046
507,0743439775,0.0,10047
507,0743444523,4.0,10048
507,0743460529,0.0,3836
507,0743474325,0.0,10049
507,0759228086,0.0,10050
507,0767912918,3.5,10051
507,0786817070,0.0,145
507,080411952X,0.0,10052
507,0807565288,0.0,10053
507,0812502124,0.0,8831
507,0812519655,0.0,10054
507,0812521129,0.0,1175
507,0812524853,0.0,10055
507,0812533534,5.0,10056
507,0812533593,0.0,10057
507,0816728739,0.0,10058
507,0816738556,0.0,10059
507,0821769340,0.0,10060
507,0821769367,0.0,10061
507,0821772953,4.0,10062
507,0865050880,0.0,10063
507,0874065925,0.0,10064
507,0880117168,0.0,10065
507,0898153778,2.5,10066
507,0915368587,0.0,10067
507,0936034025,4.0,10068
507,1400077826,0.0,10069
507,1557733856,3.5,10070
507,1557734909,3.5,10071
507,1561734861,0.0,10072
507,193072229X,0.0,10073
507,2221612807,0.0,10074
508,0385335679,3.0,10075
508,0440122090,3.5,3627
512,0671525832,2.5,2083
513,0553279572,4.5,10076
516,0061009059,0.0,1445
518,0099134012,0.0,10077
518,0099416158,0.0,10078
523,0060930187,4.0,726
530,0516076272,5.0,10079
537,0679450432,3.5,3524
538,0821770209,0.0,10080
538,0821775863,4.0,10081
542,0670855758,4.0,10082
546,8845901777,5.0,10083
547,0553562819,0.0,10084
552,NONFICTION,0.0,10085
558,0446364193,4.0,173
559,0060976845,0.0,1315
559,0446519138,0.0,10086
564,0380510944,0.0,5526
565,0061042943,4.0,10087
565,0425179672,0.0,10088
566,006015781X,0.0,10089
566,0060930705,0.0,10090
566,0156013967,0.0,10091
566,0312206763,3.0,10092
566,0316116025,0.0,10093
566,0385314019,3.0,10094
566,0399144463,1.0,1562
566,0618231617,4.0,10095
566,0743444167,3.0,10096
566,0965044192,4.0,10097
566,0965404560,0.0,10098
567,0140185216,5.0,10099
567,0385496907,0.0,10100
567,0425174484,4.0,10101
567,0446523992,0.0,10102
567,0486272745,5.0,10103
567,0684717255,4.5,10104
567,0787955671,4.0,10105
567,0811203220,0.0,10106
567,1567920047,0.0,10107
567,1573229148,0.0,10108
569,0971880107,0.0,453
585,8807120194,3.5,10109
592,0062507249,3.5,10110
595,0060083298,4.5,10111
595,0140293248,4.5,10112
595,0446610399,4.5,8696
595,0446672211,5.0,2845
595,052594527,0.0,10113
595,0684801221,0.0,10114
595,0807070718,4.0,10115
595,1576737357,3.5,10116
596,0345305477,5.0,10117
596,0671808672,4.5,10118
596,0743213831,4.0,10119
602,0061080519,0.0,10120
614,8804367482,3.0,10121
618,0020867409,4.0,10122
618,0142000205,0.0,3562
619,0062517856,3.5,10123
619,015600710X,4.0,10124
619,0316735027,3.0,10125
619,0425169626,0.0,10126
619,0449911683,0.0,10127
619,0451184718,0.0,10015
619,0679767789,0.0,10128
619,193156146X,4.5,10129
620,0140021566,3.0,10130
620,0140029400,0.0,10131
620,0449207757,0.0,10132
620,0449245691,3.5,6226
621,8447802701,4.0,10133
623,9870205656,3.5,10134
625,2070334368,3.5,10135
625,2070362388,0.0,2632
625,2070384349,5.0,10136
625,2070417743,4.5,10137
625,207053880X,5.0,10138
625,2253004022,4.5,10139
625,2253005274,0.0,256
625,225300670X,0.0,10140
625,2253007102,5.0,10141
625,2266029460,5.0,10142
625,2266033689,4.5,10143
625,2266084372,4.0,10144
625,229000510X,0.0,10145
625,2290314951,0.0,10146
625,2877060527,3.0,10147
626,0140048944,0.0,10148
626,0140430091,0.0,10149
626,0140620184,0.0,2627
626,0140620249,0.0,10150
626,0140620427,0.0,10151
626,034019474X,0.0,10152
626,0862324483,0.0,10153
626,0905762487,0.0,10154
626,0971880107,0.0,453
626,3401041754,0.0,10155
626,3423000201,0.0,10156
626,3423001925,0.0,10157
626,3423105410,5.0,10158
626,3423202033,3.5,10159
626,3426193191,0.0,10160
626,3426609959,0.0,10161
626,3426760207,4.5,10162
626,3442540097,0.0,10163
626,3453032810,0.0,10164
626,3453188519,0.0,10165
626,3466110564,4.5,10166
626,3492107192,0.0,10167
626,3492110533,0.0,10168
626,3492119948,0.0,10169
626,3492207006,5.0,10170
626,3499176548,0.0,10171
626,3499177757,0.0,10172
626,3499179806,0.0,10173
626,3499222604,0.0,10174
626,3502670005,0.0,10175
626,3505093491,0.0,10176
626,3505094331,0.0,10177
626,350509434X,0.0,10178
626,3505094374,0.0,10179
626,3596126827,0.0,10180
626,3596237262,0.0,10181
626,370662270X,0.0,10182
626,3725410127,3.5,10183
626,3746670055,0.0,10184
626,3773526814,0.0,10185
626,3775105190,0.0,10186
626,3794117573,0.0,10187
626,3811872745,0.0,10188
626,385001004X,0.0,10189
626,3850011844,0.0,10190
626,3852641640,0.0,10191
626,3853663753,0.0,10192
626,3860991388,0.0,10193
626,3889774016,0.0,10194
626,3889820050,0.0,10195
626,3923301006,0.0,10196
626,3927527645,0.0,10197
626,3928632361,0.0,10198
626,9783499191411,0.0,10199
628,3442724686,2.5,10200
628,3596144434,2.0,10201
634,3890827462,1.0,10202
638,0060164662,5.0,1351
638,0060191929,4.5,10203
638,0060192631,0.0,10204
638,0140107649,5.0,10205
638,0140128107,5.0,10206
638,0151000719,5.0,10207
638,0151001006,5.0,10208
638,0316603287,4.5,10209
638,0316666343,5.0,422
638,0316693006,5.0,9325
638,0316693200,4.5,2184
638,0316769487,5.0,2649
638,0316776963,5.0,1491
638,0316779423,5.0,10210
638,0316779490,4.5,10211
638,0316789089,5.0,3045
638,0316969443,5.0,10212
638,0345339711,5.0,10213
638,0345428900,4.0,10214
638,0345452550,0.0,906
638,0374172897,0.0,10215
638,0375400699,5.0,424
638,0380978539,4.0,10216
638,0385420161,4.5,5614
638,0385470819,4.5,10217
638,0385500769,5.0,10218
638,0385504209,5.0,425
638,0385505833,5.0,10219
638,039304016X,0.0,1552
638,0394574745,4.0,10220
638,0399147012,0.0,10221
638,0399147128,0.0,10222
638,039914739X,0.0,3493
638,0399148582,4.5,10223
638,0425184129,4.5,10224
638,0446520802,0.0,3
638,0446523569,5.0,6140
638,0446525502,4.5,10225
638,0446525537,4.5,10226
638,0446527793,5.0,3406
638,0446531332,5.0,10227
638,0451197275,0.0,10228
638,0525943862,4.0,10229
638,052594463X,4.5,10230
638,0525944834,0.0,10231
638,0553109839,0.0,10232
638,0609605925,4.0,10233
638,0609606727,4.0,10234
638,0670031046,0.0,10235
638,0670892963,3.5,1380
638,0671042556,4.5,10236
638,0679410430,5.0,10237
638,0679419624,5.0,10238
638,0679442790,5.0,10239
638,0679450440,0.0,3525
638,0679603352,5.0,10240
638,067972768X,5.0,10241
638,0679732241,4.5,10242
638,0679746048,3.5,1133
638,0684864320,0.0,1735
638,0684864843,0.0,10243
638,0684867818,0.0,10244
638,0684868911,0.0,10245
638,0684874318,5.0,10246
638,0688180639,4.5,10247
638,0743206045,0.0,1182
638,0743230051,4.5,10248
638,0743406176,5.0,1749
638,080411868X,0.0,10249
638,0842336214,3.5,10250
638,1558747028,5.0,10251
638,1558747346,4.0,10252
638,1570717257,4.5,10253
639,0451176812,3.5,10254
640,0394551427,4.0,10255
640,0446602086,2.5,6150
640,0671525794,0.0,10256
640,0718144538,4.0,10257
641,0064407667,2.5,856
643,0006510345,4.0,10258
643,0006552412,0.0,10259
643,0007100221,3.5,10260
643,0061092606,4.0,10261
643,0099449943,1.5,10262
643,0140247637,0.0,10263
643,0140253580,0.0,10264
643,0140292918,4.0,10265
643,0140366660,4.5,10266
643,0140366857,4.5,10267
643,0140482202,4.0,10268
643,0140622063,4.0,10269
643,0198604025,3.5,10270
643,0261102214,4.5,10271
643,0349101779,0.0,3816
643,0349102155,4.5,10272
643,0416196772,4.0,10273
643,0552134627,0.0,10274
643,0552134635,0.0,10275
643,0552134643,0.0,10276
643,0552137030,4.0,1666
643,0552546933,4.5,141
643,0552771090,4.0,10277
643,057120354X,2.5,10278
643,0571209521,3.5,10279
643,0671894455,3.5,10280
643,0743222229,4.0,10281
643,0743462335,4.0,10282
643,0747538069,4.0,10283
643,0747549923,0.0,10284
643,0749391308,4.0,10285
643,0749396067,4.0,10286
643,0752804510,4.0,10287
643,0753507579,2.5,10288
643,0753807327,4.5,10289
643,0767908473,0.0,10290
643,0890877564,4.0,10291
643,0947782141,0.0,10292
643,0947782230,3.5,10293
643,1405200677,4.0,10294
643,1405401184,2.5,10295
643,1841150355,4.5,10296
643,1841950521,4.5,10297
643,1841952931,4.0,10298
643,1842040154,0.0,10299
643,1842040405,3.5,10300
643,1842151053,0.0,10301
643,1853260002,1.0,10302
643,185479549X,4.0,10303
643,1854795554,4.5,10304
643,1857989546,0.0,9610
643,1858813093,3.5,10305
643,1860198597,0.0,10306
643,190178424X,4.0,10307
643,2020315491,4.0,10308
643,2070322068,4.0,10309
643,2070326675,0.0,10310
643,2070375609,0.0,10311
643,2070375617,3.0,10312
643,2070375722,0.0,10313
643,2070393577,4.0,10314
643,2229137939,5.0,10315
643,2253000868,4.0,10316
643,2253001457,4.0,10317
643,2253002895,3.5,10318
643,2253006866,4.0,10319
643,2253037796,3.5,10320
643,2253043974,4.0,10321
643,2253046922,4.0,10322
643,2253049417,4.5,558
643,2253051381,3.5,10323
643,2253063339,5.0,623
643,2253140872,4.0,10324
643,2253148539,4.0,10325
643,2253170127,3.5,10326
643,2253170372,4.0,10327
643,2253170569,4.0,10328
643,2253171077,4.0,10329
643,2264000341,0.0,10330
643,2264009306,0.0,10331
643,2266002996,0.0,10332
643,26600671,0.0,10333
643,2702418112,3.0,10334
643,2737329787,4.0,10335
643,2742722771,4.0,10336
643,2857043821,3.0,10337
643,2868696945,4.5,10338
643,2871290911,3.0,10339
643,2876915618,4.5,10340
643,2876916193,3.5,10341
643,2909051196,3.5,10342
645,0449006522,0.0,12
649,0375501347,3.5,10343
650,0060927240,3.5,10344
651,0060006048,2.5,10345
651,0060934719,4.0,9375
651,0307215342,3.0,10346
651,0312287240,4.0,10347
651,0312906552,0.0,10348
651,0316776963,0.0,1491
651,0345370740,3.5,10349
651,0345395379,0.0,10350
651,0345403339,3.5,10351
651,0374343381,3.5,10352
651,0374386676,4.0,10353
651,0380788497,3.5,10354
651,0393318435,0.0,10355
651,0395877563,0.0,10356
651,0425049981,5.0,10357
651,0425142485,3.0,2430
651,0440117291,0.0,10358
651,0440219604,4.0,10359
651,0440226694,4.0,10360
651,0446300101,4.0,10361
651,0451181379,0.0,6267
651,0451450256,0.0,10362
651,0451456548,3.5,10363
651,0553574159,3.0,10364
651,0553574167,3.0,10365
651,0553574175,3.0,10366
651,0553579673,3.5,10367
651,0553579681,0.0,10368
651,0679801146,2.0,10369
651,0786886463,3.5,10370
651,0786889160,3.5,10371
651,0821750410,0.0,10372
651,0889740828,0.0,10373
651,0962893862,2.0,10374
651,1555834531,0.0,10375
651,1555835953,0.0,10376
651,156341029X,4.0,10377
651,1563410443,0.0,10378
651,1563411148,3.0,10379
651,1563899388,3.0,10380
651,1886383421,2.0,10381
651,1888451084,3.5,10382
657,0345429176,0.0,10383
657,038529929X,3.0,10384
657,0767903285,2.5,10385
660,1573229571,4.0,828
677,0345418778,4.0,10386
678,0316875961,3.5,10387
678,0552996092,5.0,10388
683,0517201658,4.0,10389
685,039914370X,3.5,10390
685,0743211383,5.0,8852
695,0312977905,2.5,10391
695,0451205421,3.5,6281
695,0812521331,3.5,10392
695,1884777805,4.0,10393
698,0440218535,0.0,2447
698,0894342789,2.5,10394
701,0449207595,0.0,10395
705,8806142267,3.5,10396
705,8806145932,0.0,10397
705,8838908516,0.0,10398
705,9788831774956,0.0,10399
707,0394559487,2.5,10400
707,039457513X,2.5,10401
707,0670844594,4.0,10402
708,0804001944,3.5,10403
709,0060535032,2.5,10404
709,0064405052,4.5,10405
709,0064409457,3.0,10406
709,0152162445,5.0,10407
709,015216250X,5.0,10408
709,0152162577,5.0,10409
709,0316666343,1.5,422
709,0330107372,0.0,10410
709,0345391802,3.5,10411
709,0439042917,4.5,10412
709,043922165X,4.5,10413
709,0439221676,2.0,10414
709,0439221684,2.5,10415
709,0439221706,2.0,10416
709,0439221714,2.0,10417
709,0439221730,2.0,10418
709,0440219078,5.0,10419
709,0440415993,5.0,10420
709,0590129015,5.0,10421
709,0590183729,2.5,10422
709,0590897985,4.5,10423
709,0689829698,3.0,10424
709,0689832877,5.0,10425
709,068983585X,0.0,10426
709,0895872102,0.0,10427
709,1562477528,4.5,10428
709,158852038,4.0,10429
709,9780590962735,4.5,10430
709,9781562477547,4.5,10431
711,0099307308,0.0,10432
711,0330367358,4.5,88
711,185424597X,0.0,10433
711,2080105434,0.0,10434
712,0345346971,0.0,10435
712,0345356578,0.0,10436
712,3257201761,3.0,10437
712,3404118960,2.5,10438
712,3404121686,0.0,10439
712,349913358X,3.0,10440
712,3784419445,4.0,10441
713,0753804700,5.0,10442
714,0415928087,0.0,10443
714,0451155750,3.5,6249
714,0521427150,0.0,10444
714,0786890436,0.0,2305
714,0812923278,0.0,10445
714,0884111342,3.0,10446
717,0345428544,0.0,10447
717,0671694049,3.5,10448
720,080901582X,0.0,10449
724,0449006557,0.0,10450
726,0373250339,2.5,10451
726,0380820447,5.0,10452
726,0385497679,5.0,10453
726,0451454243,5.0,10454
728,0312853238,0.0,10455
728,0373871562,0.0,5494
728,0380002450,0.0,10456
728,0385493800,0.0,10457
728,0394178017,0.0,10458
728,039914563X,0.0,10459
728,0425134350,0.0,10460
728,0425161722,0.0,10461
728,0440211727,0.0,2443
728,0553101439,0.0,10462
728,067175145X,2.5,10463
728,0688048730,0.0,10464
728,0793133955,0.0,10465
728,0835949362,0.0,10466
728,0849916399,0.0,10467
728,0877192820,0.0,10468
728,0880701102,0.0,10469
728,0898151910,0.0,10470
728,0941423042,0.0,10471
728,1928791107,0.0,10472
730,0380538504,2.5,10473
730,0380754851,0.0,10474
730,0385479689,0.0,10475
735,0345404777,0.0,1508
735,0380759497,0.0,10476
735,038533334X,2.0,10477
735,0440120470,3.0,10478
735,0440130913,0.0,10479
735,0440222818,3.5,10480
735,0440224675,0.0,9721
735,0440224829,4.5,10481
735,0440225701,0.0,961
735,044661162X,4.5,3338
735,0449001954,4.0,10482
735,0449131548,4.0,10483
735,0451185277,4.0,10484
735,0451188209,0.0,10485
735,0451204050,0.0,10486
735,0515122408,0.0,6349
735,0515134368,4.5,3652
735,0671742566,0.0,10487
735,0671779338,5.0,10488
735,1551660016,5.0,10489
736,3442098424,0.0,10490
737,0394578791,0.0,10491
739,1558505377,4.5,10492
741,0020437501,0.0,9710
741,0060085444,0.0,10493
741,0061064505,0.0,10494
741,0064472779,0.0,10495
741,0130139165,4.0,10496
741,0140065172,5.0,4189
741,0142500410,0.0,10497
741,0142500429,0.0,10498
741,0198320264,5.0,9711
741,0312422156,0.0,10499
741,0312971346,0.0,8623
741,0330351834,0.0,10500
741,0345384350,0.0,4715
741,0373036582,4.5,10501
741,0373037430,0.0,10502
741,0373037449,5.0,10503
741,0373037481,0.0,10504
741,0373118333,0.0,10505
741,0373122829,0.0,10506
741,0373123108,0.0,10507
741,0373123167,0.0,10508
741,0373123205,0.0,10509
741,0373123248,0.0,10510
741,0373123485,0.0,10511
741,037316971X,0.0,10512
741,0373196679,0.0,10513
741,0373196725,5.0,10514
741,0373196741,1.5,10515
741,0373245696,0.0,10516
741,0373270089,0.0,10517
741,0373613601,0.0,5373
741,0373750013,0.0,10518
741,0380723638,0.0,10519
741,0380752115,0.0,10520
741,0380817144,0.0,3557
741,0381999866,4.0,10521
741,0393030342,5.0,10522
741,0399143165,0.0,10523
741,0399206868,0.0,10524
741,0425124347,0.0,10525
741,0425139069,0.0,10526
741,0425147517,0.0,3013
741,0425155404,0.0,5818
741,0425166619,0.0,10527
741,044022165X,0.0,1932
741,044132231X,4.0,6093
741,0446364762,0.0,9511
741,0450029956,5.0,10528
741,0451524489,5.0,10529
741,0451526503,5.0,6304
741,0515118656,0.0,9904
741,0553238256,0.0,10530
741,0553255371,0.0,10531
741,0553256785,4.0,10532
741,0553561618,0.0,13
741,0553581279,0.0,10533
741,0590431250,0.0,10534
741,0590514776,3.0,10535
741,061312975X,0.0,10536
741,068983571X,0.0,10537
741,0743201078,0.0,10538
741,07472668,5.0,10539
741,0765341972,0.0,10540
741,0812504208,0.0,9714
741,0821766066,0.0,10541
741,0836230868,0.0,10542
741,0892967994,0.0,10543
741,1551668785,0.0,10544
741,87500671,0.0,10545
743,0312282990,0.0,1250
743,0786889705,3.5,10546
744,0425113892,3.5,10547
744,042512892X,4.0,10548
744,0425137945,4.0,10549
746,014036336X,4.0,4212
746,03453398681,0.0,10550
746,0345348036,0.0,4699
746,0375821813,4.0,137
746,0394820371,4.0,5645
746,0449134482,0.0,1110
746,0812516826,2.5,10551
753,0679420118,5.0,10552
753,0741402858,4.0,10553
753,0741402912,5.0,10554
753,0741403056,5.0,10555
753,0741403471,5.0,10556
753,0741403781,5.0,10557
753,0741405784,4.0,10558
753,0741407213,5.0,10559
753,0741409690,5.0,10560
753,074141127X,5.0,10561
753,0741412740,5.0,10562
753,0759612277,5.0,10563
753,0871137380,5.0,10564
753,1585007366,5.0,10565
753,1588206769,5.0,10566
753,1594110119,5.0,10567
756,0553568760,2.5,10568
757,034538184X,4.0,4714
758,0140620109,4.5,10569
758,0140620125,5.0,10570
758,0375420827,0.0,10571
758,3499234246,4.0,10572
759,0671745530,3.5,10573
763,0553211412,4.0,10574
763,0671510053,5.0,1126
763,0679781587,4.0,1336
763,0805062971,5.0,815
765,1573229385,4.0,10575
767,0385334036,0.0,10576
767,0945397410,5.0,10577
769,0060914653,5.0,10578
771,0345347536,5.0,10579
774,055321313X,4.0,10580
776,0060529709,3.5,2864
776,0140274154,4.5,10581
776,0375507256,5.0,10582
776,0375704027,4.0,10583
776,0679743464,0.0,10584
776,0876850867,4.0,10585
776,3473540420,4.5,10586
777,0451527038,0.0,10587
777,0590484672,0.0,10588
777,0590484753,4.5,10589
777,0874067391,4.5,10590
777,1590520777,0.0,10591
778,039914739X,5.0,3493
780,0449911004,5.0,9347
782,0975311255,5.0,10592
785,0743237188,2.5,2978
786,0553584510,3.0,3830
786,0553586122,1.5,876
790,0345341201,4.0,10593
790,0440175623,0.0,10594
790,0440216842,0.0,10595
790,1551662744,0.0,10596
791,0345443284,0.0,1263
795,0553285653,0.0,10597
799,0060933771,4.0,10598
805,0060256672,5.0,10599
805,0060928336,3.5,2837
805,0060972777,0.0,10600
805,0064401472,0.0,10601
805,0140042393,0.0,10602
805,0140070206,4.5,10603
805,0140077022,5.0,10604
805,014016930X,5.0,10605
805,0140236589,3.5,10606
805,0140253602,2.0,10607
